trailingEps,forwardEps,heldPercentInsiders,heldPercentInstitutions,profitMargins,priceToSalesTrailing12Months,payOutRatio,fiveYearAvgDividendYield,beta,overallRisk,boardRisk,ESG_score
1.32,7.13,0.01056,0.78099996,0.01289,1.0471355,,1.46,0.707,4,1,17.65
,,,,,,,,,,,17.65
,,,,,,,,,,,17.65
,,,,,,,,,,,17.65
,,,,,,,,,,,17.65
0.37,,0.47299,0.34133998,0.16788,0.4659801,,1.87,1.113,5,4,16.37
,,,,,,,,,,,16.37
0.53,,0.13585,0.47479,0.01975,0.003010047,,2.21,0.275,2,2,18.15
,,,,,,,,,,,18.15
,,,,,,,,,,,18.15
,,,,,,,,,,,13.26
,,,,,,,,,,,13.26
0.23,,0.05005,0.69516,0.008169999,0.035515603,,2.71,0.929,4,6,13.26
,,,,,,,,,,,13.26
,,,,,,,,,,,13.26
,,,,,,,,,,,32.16
,,,,,,,,,,,32.16
-5.31,0.06,0.00816,0.9322,-0.10189,0.5940857,,0.4,1.74,1,1,32.16
,,,,,,,,,,,11.48
,,,,,,,,,,,11.48
,,,,,,,,,,,11.48
7.74,7.48,0.05424,0.6421,0.111499995,3.6234155,,2.19,1.025,2,3,11.32
7.07,9.32,0.05424,0.6421,0.111499995,3.3411617,,2.25,1.025,2,3,11.32
11.91,,0.51,0.22787,0.32259998,5.6807966,,,1.218,4,6,8.8
10.87,,0.51,0.22787,0.32259998,5.2817016,,,1.218,4,6,8.8
10.87,6.01,0.51,0.22787,0.32259998,5.228291,,,1.218,4,6,8.8
10.87,,0.51,0.22787,0.32259998,5.277251,,,1.218,4,6,8.8
10.87,,0.51,0.22787,0.32259998,5.332144,,,1.218,4,6,8.8
5.07,,0.46490002,0.19846001,0.06803,0.00764945,,2.21,0.688,8,8,28.58
9.73,,,0.96472,13.388261,52.5771,,,1.074,,,22.58
0.76,1.01,0.00032000002,0.43004,0.04275,0.010915603,,4.57,0.539,1,1,22.32
0.61,,4.0000003e-05,0.19555001,3.2263,69.432365,,8.59,1.082613,,,22.07
0.13,,0.00826,0.69777,0.099300005,1.8113545,,2.53,1.767,4,8,14.18
1.4,18.31,0.00274,0.56543,0.29385,0.2703097,,,1.235,7,4,30.44
6.95,14.5,0.00226,0.98684996,0.11979,3.1007254,,0.46,1.106,6,9,29.63
,,,,,,,,,,,29.63
,,,,,,,,,,,29.63
,,,,,,,,,,,29.63
0.03,,0.57509,0.20936,0.49800998,0.0008308052,,1.5,0.374,,,25.79
0.02,2.11,0.56651,0.21687001,0.15815,0.00017208641,,,0.256,,,27.09
17.01,19.77,7e-05,0.74351,0.07214,85.52705,,4.46,0.061,1,3,27.54
0.03,,0.71492,0.07367,0.0983,0.033313323,,3.1,0.785,3,4,21.11
1.15,2.96,0.00555,0.97623,0.081949994,3.686176,,,1.499,2,3,12.41
,,,,,,,,,,,12.41
,,,,,,,,,,,12.41
,,,,,,,,,,,12.41
,,,,,,,,,,,12.41
,,,,,,,,,,,12.41
2.78,2.65,0.34122002,0.23398,0.32476002,0.5862724,,0.21,0.631,10,5,19.25
-0.22,0.29,,0.011779999,-0.02194,0.6014764,,8.51,0.689,4,5,17.36
-0.22,0.36,0.18697001,0.25658,-0.02194,0.60083336,,8.59,0.689,4,5,15.47
-0.2,0.32,0.18697001,0.25658,-0.02194,0.5513946,,8.43,0.689,4,5,15.47
10.52,8.4,0.00147,0.94745004,0.20694,2.6979444,,1.77,1.395,4,4,14.8
10.79,16.71,0.02063,0.53376997,0.07214,0.60499734,,1.5,0.696,4,5,12.97
10.79,,0.02063,0.53376997,0.07214,0.61524194,,,0.696,4,5,12.97
0.25,19.22,0.020550001,0.65159,0.02125,0.38384476,,3.83,0.522,1,3,21.86
-0.5,,0.00856,0.09482,-0.03528,0.95752895,,1.05,1.042,5,3,29.69
-1.84,2.6,0.00856,0.09482,-0.03528,348.3374,,2.96,1.042,5,3,29.69
-0.46,,,0.53427,-0.03528,0.87367326,,,1.042,5,3,56.8
-0.46,2.7,,0.53427,-0.03528,0.86009216,,2.98,1.042,5,3,56.8
,,,,,,,,,,,56.8
2.51,6.05,0.00458,1.07783,0.16768,5.381925,,0.47,1.552,1,2,17.03
,,,,,,,,,,,17.03
,,,,,,,,,,,17.03
,,,,,,,,,,,17.03
,,,,,,,,,,,17.03
1.28,9.01,0.00972,1.00532,0.19577,9.2198515,,0.45,1.223,10,4,55.17
,,,,,,,,,,,55.17
,,,,,,,,,,,55.17
,,,,,,,,,,,35.92
-2.27,6.82,0.024,0.84097,-0.01619,0.34894723,,2.57,0.76,10,10,35.92
,,,,,,,,,,,35.92
,,,,,,,,,,,35.92
,,,,,,,,,,,35.92
6.12,7.89,0.54197,0.21132,0.05553,1.7923998,,1.99,0.574,7,9,28.7
3.22,3.48,0.0057599996,0.85223,0.28664,2.983598,,3.74,1.278,8,8,16.84
5.05,7.87,0.04765,0.99065,0.026199998,0.53010905,,1.97,1.782,1,1,26.54
-3.54,,2.0000001e-05,0.11833,,,,9.88,,,,54.95
-4.33,,0.22962,0.35507,-0.06706,0.08616941,,0.82,1.974,1,2,31.81
,,,,,,,,,,,18.74
,,,,,,,,,,,18.74
,,,,,,,,,,,18.74
3.55,3.38,0.00093999994,0.93179,0.08252,1.8834559,,1.33,0.866,7,5,14.38
2.756,,0.00093999994,0.93179,0.08252,2.1259906,,,0.866,7,5,14.38
3.54,,0.00093999994,0.93179,0.08252,1.8794794,,,0.866,7,5,14.38
64.49,,0.00093999994,0.93179,0.08252,34.49499,,1.34,0.866,7,5,14.38
,,,,,,,,,,,14.38
,,,,,,,,,,,14.38
-3.51,2.38,,0.13953,-0.13876,0.36053345,,0.59,1.256,,,19.78
11.87,8.9,0.011410001,0.94495004,0.13974,1.156385,,1.17,1.642,2,4,22.56
238.73,287.9,0.56651,0.21687001,0.15815,,,4.0,0.256,,,27.09
,,,,,,,,,,,22.56
,,,,,,,,,,,22.56
,,,,,,,,,,,22.56
,,,,,,,,,,,22.56
,,,,,,,,,,,30.44
,,,,,,,,,,,30.44
,,,,,,,,,,,30.44
11.82,13.87,0.02063,0.53376997,0.07214,0.6570382,,,0.696,4,5,12.97
,,,,,,,,,,,19.78
-0.19,0.03,,0.13953,-0.13876,0.019527948,,0.63,1.256,,,19.78
6.02,,0.76739997,0.08472,0.02938,0.34380114,,3.98,0.809,5,7,19.15
6.02,,0.76739997,0.08472,0.02938,0.34454754,,4.16,0.809,5,7,19.15
6.02,3.53,0.76739997,0.08472,0.02938,0.3452717,,3.98,0.809,5,7,19.15
6.02,6.79,0.76739997,0.08472,0.02938,0.345045,,3.98,0.809,5,7,19.15
3.95,,0.13,0.45771998,0.15496999,5.2968774,,,2.415,9,9,25.23
3.95,,0.13,0.45771998,0.15496999,5.2655845,,,2.415,9,9,25.23
,,,,,,,,,,,25.23
3.95,,0.13,0.45771998,0.15496999,5.2246885,,,2.415,9,9,25.23
,,,,,,,,,,,25.23
,,,,,,,,,,,25.23
0.11,,0.01232,0.75855005,0.043509997,0.22998385,,,0.318,,,32.21
-0.2,0.48,0.18697001,0.25658,-0.02194,0.5537975,,8.41,0.689,4,5,15.47
,,,,,,,,,,,15.47
,,,,,,,,,,,15.47
,,,,,,,,,,,15.47
3.32,,0.60595,0.111190006,0.26351,1.5159533,,2.96,1.483,10,10,23.31
,,,,,,,,,,,12.81
14.23,,0.00187,0.92403,0.13988,4.7872553,,0.22,0.8,5,8,12.81
,,,,,,,,,,,12.81
,,,,,,,,,,,12.81
14.18,,0.00187,0.92403,0.13988,4.7836785,,,0.8,5,8,12.81
,,,,,,,,,,,12.81
1.83,,0.35001,0.16758,0.16976,0.016634097,,,0.316,2,3,30.1
5.23,,0.69484,0.22434,0.39666998,9.612138,,1.74,0.395,5,8,14.55
,,,,,,,,,,,14.55
5.19,6.1,0.03458,0.58997,0.19423,0.061324175,,2.58,1.277,7,8,14.26
3.33,,0.04324,0.43928,0.07897,0.0030188127,,2.54,-0.233,3,2,34.66
,,,,,,,,,,,34.66
1.35,,0.36882,0.16235,0.12962,0.02202672,,,0.331,6,6,15.94
2.79,,0.0691,0.23542,0.118879996,0.0011995697,,,0.075,6,4,66.74
2.07,,0.04356,0.467,0.08879,0.008548709,,3.18,0.328,4,6,18.98
1.13,,0.16625999,0.39398998,0.0326,0.0049506454,,,0.658,9,10,8.5
-0.13,-0.01,0.0037200002,0.42439,,,,8.59,,,,42.82
0.97,,0.06917,0.46608,0.0446,0.004364122,,,0.675,8,9,27.5
3.74,,0.0519,0.55331004,0.35865003,3.2729292,,2.12,1.401,7,8,36.86
3.18,7.27,0.00174,0.95189005,0.1331,8.198257,,2.19,0.676,1,2,10.9
2.25,2.27,0.13862,0.28428,0.10293,0.0073517817,,2.49,0.499,9,10,29.76
,,,,,,,,,,,21.06
,,,,,,,,,,,21.06
2.52,3.94,0.00588,0.91134,0.06529,1.9899557,,1.23,0.727,5,3,21.06
,,,,,,,,,,,21.06
2.55,,0.0691,0.23542,0.118879996,0.0010998033,,,0.075,6,4,66.74
,,,,,,,,,,,8.5
,,,,,,,,,,,19.06
,,,,,,,,,,,19.06
12.79,20.7,0.0023999999,0.84853995,0.07231,1.2292728,,2.3,0.593,4,6,20.33
1.25,3.03,0.00555,0.97623,0.081949994,4.039054,,,1.499,2,3,12.41
0.07,1.88,0.16008,0.8663,0.00559,2.145625,,,1.555,10,10,24.88
,,,,,,,,,,,16.91
7.13,13.42,0.02022,0.75871,0.27687,3.6600351,,3.14,1.402,8,8,16.91
7.13,,0.02022,0.75871,0.27687,3.6675522,,,1.402,8,8,16.91
,,,,,,,,,,,16.91
,,,,,,,,,,,16.91
,,,,,,,,,,,16.91
,,,,,,,,,,,16.91
9.26,8.16,0.0064,1.00835,0.076069996,1.7868501,,1.36,0.842,1,1,16.1
,,,,,,,,,,,16.1
,,,,,,,,,,,16.1
,,,,,,,,,,,16.1
,,,,,,,,,,,16.1
,,,,,,,,,,,16.1
,,,,,,,,,,,16.1
0.21,,0.0033399998,0.41127,0.09345,2.651706,,1.84,0.317,4,3,25.26
0.06,0.11,,0.4305,0.22157,0.53718686,,1.03,0.643,8,7,23.93
1.73,,0.00454,0.62582,0.0463,0.009156927,,1.7,0.869,1,1,19.4
7.97,8.5,0.07509,0.44922,0.097670004,0.6680038,,6.0,0.781,2,3,28.29
7.97,8.17,0.07509,0.44922,0.097670004,0.6665109,,5.99,0.781,2,3,28.29
,,0.07509,0.44922,0.097670004,,,,0.781,3,4,28.29
8.67,8.9,0.07509,0.44922,0.097670004,0.7142517,,6.01,0.781,3,4,28.29
1.59,4.31,0.8668,0.010199999,0.07846,1.4187814,,6.79,0.518,,,19.41
0.53,,0.25195998,0.4413,0.071100004,1.802317,,1.57,1.487,9,2,23.01
121.45,,0.00322,0.87257004,0.11449,,,,1.242,4,6,15.2
0.12,0.12,0.0064600003,0.15245,0.08882,1.2223164,,7.41,0.327,3,3,23.81
,,,,,,,,,,,14.18
,,,,,,,,,,,14.18
,,,,,,,,,,,14.18
0.12,,0.00826,0.69777,0.099300005,1.6372501,,2.54,1.767,4,8,14.18
,,,,,,,,,,,14.18
,,,,,,,,,,,14.18
0.1,10.82,0.00826,0.69777,0.099300005,1.4093101,,2.5,1.767,4,8,14.18
1.13,,0.07458,0.54728,0.04318,0.0037305718,,3.55,0.588,6,5,28.58
1.13,,0.07458,0.54728,0.04318,0.003707687,,,0.588,6,5,28.58
,,,,,,,,,,,28.58
,,,,,,,,,,,28.58
,,,,,,,,,,,28.58
0.82,,0.00046,0.70764,0.09595,0.29371524,,3.59,0.29,1,3,19.69
,,,,,,,,,,,19.69
,,,,,,,,,,,19.69
,,,,,,,,,,,19.69
,,,,,,,,,,,16.59
,,,,,,,,,,,16.59
,,,,,,,,,,,16.59
,,0.025109999,0.36841,0.00068000006,1.9710393,,7.62,1.322,1,2,16.59
,,,,,,,,,,,16.59
,,,,,,,,,,,16.59
,,,,,,,,,,,24.88
,,,,,,,,,,,24.88
,,,,,,,,,,,24.88
0.06,1.25,0.16008,0.8663,0.00559,2.016967,,,1.555,10,10,24.88
,,,,,,,,,,,24.88
,,,,,,,,,,,24.88
,,,,,,,,,,,21.11
,,,,,,,,,,,21.11
0.03,,0.71492,0.07367,0.0983,0.0322412,,3.13,0.785,3,4,21.11
,,,,,,,,,,,21.11
,,,,,,,,,,,38.72
,,,,,,,,,,,38.72
,,,,,,,,,,,25.26
,,,,,,,,,,,25.26
0.19,,0.0033399998,0.41127,0.09345,2.4393916,,2.68,0.317,4,3,25.26
12.79,20.56,0.40750998,0.14431,0.49362,1.5494411,,2.71,0.684,,,16.11
1.19,6.46,0.54162,0.05269,0.02727,1.0061103,,9.76,0.946,,,37.31
32.92,,0.00071000005,0.58596003,0.11762,16.650972,,7.22,0.694,1,2,23.91
1.97,,0.00071000005,0.58596003,0.11762,1.0019795,,,0.694,1,2,23.91
0.58,1.21,0.00018999999,0.56299996,0.04204,1.6497556,,4.82,0.702,1,2,17.42
0.89,0.6,0.00266,0.81495005,0.06983,0.53810817,,,1.67,8,6,16.32
0.81,,0.00266,0.81495005,0.06983,0.493971,,,1.67,8,6,16.32
14.87,,0.00266,0.81495005,0.06983,8.878243,,,1.67,8,6,16.32
,,,,,,,,,,,28.61
7.34,3.63,0.00459,0.70295,0.04874,0.2493857,,,1.543,10,2,28.61
7.33,,0.00459,0.70295,0.04874,0.24714181,,,1.543,10,2,28.61
133.35,,0.00459,0.70295,0.04874,4.4502254,,,1.543,10,2,28.61
,,,,,,,,,,,28.61
3.0,4.43,0.00127,0.79569,0.21093,2.351572,,3.87,1.054,4,4,27.04
1.93,,0.36117,0.40596,0.06619,4.2701654,,1.54,0.378,3,3,16.95
1.76,6.65,0.36117,0.40596,0.06619,4.033042,,1.54,0.378,3,3,16.95
1.76,,0.36117,0.40596,0.06619,3.8873796,,1.54,0.378,3,3,16.95
,,,,,,,,,,,16.95
5.04,2.19,0.040489998,0.46451,0.41412,2.4160624,,4.99,1.495,5,1,16.88
21.63,,0.040489998,0.46451,0.41412,10.415946,,,1.495,5,1,16.88
0.675,,0.040489998,0.46451,0.41412,59.17248,,,1.495,5,1,16.88
5.04,,0.040489998,0.46451,0.41412,2.415334,,,1.495,5,1,16.88
5.04,,0.040489998,0.46451,0.41412,2.4226177,,,1.495,5,1,16.88
,,,,,,,,,,,21.79
,,,,,,,,,,,31.85
1.23,0.24,0.00521,1.00476,0.26825002,7.246938,,3.42,0.785,7,9,13.92
0.503,,0.00521,1.00476,0.26825002,6.752556,,,0.785,7,9,13.92
,,,,,,,,,,,13.92
,,,,,,,,,,,13.92
,,,,,,,,,,,13.92
170.83,124.64,0.05402,0.32919,0.38105,4.434433,,4.16,0.638,2,2,17.54
-2.18,2.99,0.00429,0.84605,-0.054759998,0.60969484,,3.77,1.173,2,4,31.68
-2.0,3.21,0.00429,0.84605,-0.054759998,0.5596453,,3.78,1.173,2,4,31.68
,,,,,,,,,,,31.68
,,,,,,,,,,,31.68
2.21,1.95,0.32747,0.34937,0.01936,0.24539077,,2.63,1.058,1,1,37.34
,,,,,,,,,,,27.54
,,,,,,,,,,,27.54
0.83,,7e-05,0.74351,0.07214,0.04263771,,4.75,0.061,1,3,27.54
,,,,,,,,,,,27.54
37.18,,0.31136,0.62331,0.14411001,2.0518272,,2.08,0.461,4,7,36.07
,,,,,,,,,,,36.07
18.93,17.21,0.02557,0.37947,0.11017,1.3424919,,2.32,0.921,10,10,16.48
18.94,,0.02557,0.37947,0.11017,1.3434494,,,0.921,10,10,16.48
9.4,12.66,0.03952,0.98841006,0.05026,0.7568422,,0.48,1.237,10,10,32.98
,,,,,,,,,,,32.98
,,,,,,,,,,,32.98
,,,,,,,,,,,32.98
,,,,,,,,,,,32.98
,,,,,46.60975,,,1.111,,,54.11
1.75,,0.15932,0.4928,0.02108,0.30361232,,2.15,1.04,4,6,29.62
2.56,2.58,0.0306,0.4889,0.108830005,1.8873961,,,0.171,9,1,24.57
,,0.0306,0.4889,0.108830005,,,,0.171,9,1,24.57
-7.58,10.06,0.27102,0.31007,-0.55408,3.7018328,,,2.082,1,2,5.81
2.79,,0.0306,0.4889,0.108830005,2.0903368,,3.5,0.171,9,1,24.57
6.5,8.83,0.009,0.89764,0.103649996,0.80266273,,4.08,0.844,1,1,17.39
9.61,,0.00217,0.82264,0.26448,5.771894,,,1.076,1,2,23.45
9.55,,0.00217,0.82264,0.26448,5.711217,,,1.076,1,2,23.45
5.97,5.38,0.009,0.89764,0.103649996,0.7374065,,4.1,0.844,1,1,17.39
,,,,,,,,,,,17.39
4.519,,0.009,0.89764,0.103649996,0.8779633,,,0.844,1,1,17.39
126.04,144.01,0.84993,0.043119997,0.12434,,,3.31,0.093,,,18.8
2.56,,0.0306,0.4889,0.108830005,1.8916217,,3.47,0.171,9,1,24.57
2.56,,0.0306,0.4889,0.108830005,1.8987694,,,0.171,9,1,24.57
,,,,,,,,,,,24.57
0.8,,0.30647,0.34969002,0.09137,0.018997507,,0.77,0.052,5,6,28.87
,,,,,,,,,,,28.87
,,,,,,,,,,,28.87
,,,,,,,,,,,28.87
,,,,,,,,,,,28.87
,,,,,,,,,,,28.87
,,,,,,,,,,,19.85
589.12,,0.00583,0.99177,0.16913,52.9157,,,1.839,2,6,16.86
,,,,,,,,,,,30.72
-6.92,,0.27102,0.31007,-0.55408,3.4103255,,,2.082,1,2,5.81
-6.92,,0.27102,0.31007,-0.55408,3.382155,,,2.082,1,2,5.81
32.41,24.85,0.00583,0.99177,0.16913,2.947664,,,1.839,2,6,16.86
,,,,,,,,,,,16.86
,,,,,,,,,,,16.86
,,,,,,,,,,,16.86
,,,,,,,,,,,16.86
,,,,,,,,,,,16.86
1.46,0.01,0.00101,0.10571,15.39804,74.207825,,10.34,1.105,,,22.31
,,,,,,,,,,,22.15
3.27,6.28,0.01471,0.84549004,0.04958,0.44895172,,0.87,2.025,2,2,30.35
3.27,,0.01471,0.84549004,0.04958,0.4510298,,,2.025,2,2,30.35
0.25,0.29,0.85206,0.02943,0.052750003,0.57122517,,7.17,0.583,6,3,26.35
0.25,,0.85206,0.02943,0.052750003,0.57122517,,7.15,0.583,6,3,26.35
,,,,,,,,,,,18.8
18.21,16.15,0.0172,0.97006,0.42311,4.375422,,,0.521,2,5,22.36
,,,,,,,,,,,22.36
,,,,,,,,,,,22.36
,,,,,,,,,,,22.36
,,,,,,,,,,,22.36
,,,,,,,,,,,40.0
,,,,,,,,,,,40.0
0.33,,0.59501,0.12211,0.1603,4.0108735e-05,,9.79,0.354,,,40.0
,,,,,,,,,,,40.0
,,,,,,,,,,,11.51
,,,,,,,,,,,11.51
,,,,,,,,,,,11.51
-0.06,,0.00057,0.66416,-0.016590001,4.4554734,,4.5,0.401,1,2,11.51
,,,,,,,,,,,11.51
,,,,,,,,,,,11.51
-0.06,54.29,0.00057,0.66416,-0.016590001,4.8798747,,4.84,0.401,1,2,11.51
-0.05,,0.00057,0.66416,-0.016590001,3.714593,,4.5,0.401,1,2,11.51
5.98,,0.009,0.89764,0.103649996,0.7475515,,4.06,0.844,1,1,17.39
,,,,,,,,,,,17.39
-0.05,54.49,0.00057,0.66416,-0.016590001,3.7091727,,4.5,0.401,1,2,11.51
11.28,,0.38454,0.26989,0.24606001,5.7049356,,,1.02,4,5,21.23
,,,,,,,,,,,16.32
0.82,0.62,0.00266,0.81495005,0.06983,0.48552567,,,1.67,8,6,16.32
,,,,,,,,,,,16.32
,,,,,,,,,,,16.32
,,,,,,,,,,,21.25
4.79,5.94,0.00818,0.95295,0.22920999,11.701897,,0.57,0.787,7,1,17.53
,,,,,,,,,,,17.53
,,,,,,,,,,,17.53
,,,,,,,,,,,17.53
,,,,,,,,,,,17.53
,,,,,,,,,,,17.53
,,,,,,,,,,,17.53
12.83,28.45,0.66043,0.16958,0.03286,0.6965151,,15.21,1.399,10,10,40.73
12.59,,0.66043,0.16958,0.03286,0.7094972,,15.21,1.399,10,10,40.73
,,,,,,,,,,,25.25
1.64,,0.06398,0.54383,0.02066,0.49824503,,,1.112,2,3,20.85
1.5,2.07,0.06398,0.54383,0.02066,0.45613092,,3.47,1.112,2,3,20.85
0.09,,0.0004,0.47698003,0.00501,1.8263233,,1.01,1.263,1,3,19.01
-1.8,,0.00937,0.88443,-0.07074,0.47647652,,4.16,1.527,4,1,14.04
-32.92,,0.00937,0.88443,-0.07074,9.16301,,,1.527,4,1,14.04
,,,,,,,,,,,14.04
,,,,,,,,,,,14.04
,,,,,,,,,,,14.04
,,,,,,,,,,,14.04
,,,,,,,,,,,14.04
-1.81,3.81,0.00937,0.88443,-0.07074,0.48305312,,4.23,1.527,4,1,14.04
,,,,,,,,,,,9.63
,,,,,,,,,,,9.63
2.78,2.43,0.020280002,0.89883006,0.16695999,1.6465486,,1.41,1.62,6,4,9.63
2.01,2.72,0.01816,0.69666,0.07192,0.08245833,,,0.428,,,23.54
-0.73,1.98,0.14162,0.53137,-0.09300999,3.2634165,,,,,,52.11
0.99,,0.13363,0.45666,0.0100300005,0.1352166,,2.48,1.737,2,2,10.69
30.43,,,0.21542999,0.0515,0.20734565,,2.33,1.278,10,8,25.97
22.76,,0.00484,0.80681,0.06356,0.36668432,,,1.521,2,4,32.56
416.25,,0.00484,0.80681,0.06356,6.541822,,4.6,1.521,2,4,32.56
3.88,,0.29757,0.23402001,0.03675,0.28791115,,,1.4,8,10,31.36
0.64,,0.00031,0.21603,0.57386,9.457995,,9.47,0.779,,,43.48
,,,,,,,,,,,27.4
6.66,4.64,0.00784,0.98315,0.02616,0.1524303,,2.39,1.248,1,1,8.2
,,,,,,,,,,,8.2
,,,,,,,,,,,8.2
,,,,,,,,,,,8.2
,,,,,,,,,,,8.2
-8.53,,,0.58908004,-1.04395,3.8532212,,,0.884,1,1,7.56
9.83,11.44,0.00123,0.96552,0.21068001,4.250408,,1.35,1.603,2,3,19.84
,,,,,,,,,,,19.84
,,,,,,,,,,,19.84
,,,,,,,,,,,19.84
0.42,,0.057010002,0.53613,0.23587999,0.5211838,,7.53,0.482,3,2,15.35
0.32,0.07,0.057010002,0.53613,0.23587999,0.4077777,,7.42,0.482,3,2,15.35
0.32,,0.057010002,0.53613,0.23587999,0.40953404,,7.41,0.482,3,2,15.35
3.54,2.83,0.29757,0.23402001,0.03675,0.26099727,,3.58,1.4,8,10,31.36
3.97,,0.49023998,0.24357,0.31674,3.2306662,,3.52,0.563,2,2,27.81
3.62,3.4,0.49023998,0.24357,0.31674,2.899249,,3.49,0.563,2,2,27.81
3.62,,0.49023998,0.24357,0.31674,3.0466907,,,0.563,2,2,27.81
3.62,,0.49023998,0.24357,0.31674,2.9140365,,3.5,0.563,2,2,27.81
,,,,,,,,,,,27.81
,,,,,,,,,,,27.81
,,,,,,,,,,,27.81
,,,,,,,,,,,27.81
27.79,33.81,,0.21542999,0.0515,0.1975209,,2.31,1.278,10,8,25.97
27.8,,,0.21542999,0.0515,0.19497605,,,1.278,10,8,25.97
505.19,,,0.21542999,0.0515,3.5397074,,,1.278,10,8,25.97
27.79,26.39,,0.21542999,0.0515,0.19775437,,2.31,1.278,10,8,25.97
,,,,,,,,,,,25.97
5.42,9.48,0.00642,1.00253,0.08505999,0.9826163,,1.02,1.049,5,1,18.43
,,,,,,,,,,,14.33
0.21,0.64,0.07596,0.90882003,0.055999998,2.642263,,6.07,1.545,6,3,14.33
,,,,,,,,,,,14.33
,,,,,,,,,,,14.33
3.62,,0.49023998,0.24357,0.31674,2.9098036,,3.51,0.563,2,2,27.81
-1.66,-0.11,0.09788,1.10367,-0.37825,5.30496,,3.55,1.215,1,1,43.48
,,,,,,,,,,,22.32
510.987,,0.48453,0.20583001,0.17613001,92.00355,,,1.0,10,9,12.17
,,,,,,,,,,,12.17
12.77,,0.0010800001,0.95782,0.36676,9.943177,,,0.351,8,7,22.72
12.78,,0.0010800001,0.95782,0.36676,9.898684,,,0.351,8,7,22.72
12.77,13.11,0.0010800001,0.95782,0.36676,9.805769,,,0.351,8,7,22.72
,,,,,,,,,,,22.72
,,,,,,,,,,,22.72
,,,,,,,,,,,32.56
,,,,,,,,,,,32.56
,,,,,,,,,,,20.44
,,,,,,,,,,,20.44
,,,,,,,,,,,20.44
,,,,,,,,,,,20.44
3.535,,0.00937,0.88443,-0.07074,0.5242266,,,1.527,4,1,14.04
,,0.00937,0.88443,-0.07074,,,,1.527,4,1,14.04
144.98,,0.00629,0.97959,0.53923,291.24118,,0.65,0.962,3,1,16.68
0.04,,0.68636,0.04658,0.04987,0.5555432,,4.27,0.659,6,3,19.21
4.9,5.66,0.00209,0.91571,0.22296,5.3923316,,1.64,0.625,2,1,21.62
9.95,11.61,0.00369,1.0217199,0.21722999,6.7015057,,,0.926,4,4,14.62
,,,,,,,,,,,14.62
,,,,,,,,,,,14.62
,,,,,,,,,,,14.62
,,,,,,,,,,,14.62
,,,,,,,,,,,14.62
6.31,,0.63588,0.17952,0.048979998,0.824837,,,1.228,9,8,25.97
,,,,,,,,,,,25.97
14.87,8.36,0.63588,0.17952,0.048979998,0.8590447,,2.56,1.228,9,8,25.97
6.31,12.92,0.63588,0.17952,0.048979998,0.82095724,,2.55,1.228,9,8,25.97
,,,,,,,,,,,25.97
3.98,7.39,0.00279,0.89699,0.09509,7.467048,,0.7,0.662,1,1,22.04
49.459,,0.00279,0.89699,0.09509,,,,0.662,1,1,22.04
1.04,,0.00017000001,0.56303,0.91523004,9.330179,,6.45,0.702,,,52.42
1.29,,0.008590001,0.30156,0.34267,2.8368392,,7.25,0.871,5,5,21.09
1.36,1.47,0.64559996,0.11238,0.17634001,4.904649,,0.77,0.591,8,8,23.61
2.82,,0.04326,0.41423,0.06876,0.0059184562,,2.18,0.274,7,5,28.73
,,,,,,,,,,,28.73
,,,,,,,,,,,28.73
0.69,1.68,0.00088,0.96603996,0.051230002,7.910136,,3.77,1.081,9,1,13.23
6.59,,0.40909,0.16259001,0.01998,0.5982484,,,1.332,4,6,8.85
18.98,17.96,0.48561,0.22628,0.07288,0.49943268,,5.34,1.184,7,6,24.75
1.06,1.76,0.00266,0.86281997,0.10933,3.0126724,,3.15,1.448,3,3,16.68
3.59,,0.00266,0.86281997,0.10933,3.3088176,,,1.448,3,3,16.68
,,,,,,,,,,,16.68
,,,,,,,,,,,16.68
,,,,,,,,,,,16.68
,,,,,,,,,,,16.68
2.19,5.05,0.13324,0.85129,0.11033,2.559769,,1.03,1.432,5,6,22.25
,,,,,,,,,,,22.25
0.12,,,0.78654,0.03948,0.08778669,,,1.078,4,7,34.62
0.12,,,0.78654,0.03948,0.08749969,,3.16,1.078,4,7,34.62
,,,,,,,,,,,34.62
,,,,,,,,,,,34.62
,,,,,,,,,,,34.62
,,,,,,,,,,,34.62
,,,,,,,,,,,34.62
,,,,,,,,,,,34.62
0.29,,0.6956,0.08434,0.02271,0.23581126,,3.05,0.52,6,2,32.99
,,,,,,,,,,,14.33
,,,,,,,,,,,14.33
,,,,,,,,,,,14.33
10.76,13.89,0.58542,0.15010999,0.025610002,0.40257144,,1.83,0.384,5,9,27.68
10.44,9.98,0.07913,0.85469,0.11524,1.2385077,,,1.413,4,3,55.47
,,,,,,,,,,,55.47
,,,,,,,,,,,55.47
0.87,,0.00464,0.35158002,-0.000120000004,0.40928006,,4.68,0.269,2,1,19.82
0.87,,0.00472,0.34985,0.11862001,2.6655293,,6.33,0.744,3,3,30.91
0.8,,0.00472,0.34985,0.11862001,2.403433,,6.39,0.744,3,3,30.91
,,,,,,,,,,,30.91
,,,,,,,,,,,30.91
,,,,,,,,,,,30.91
,,,,,,,,,,,30.91
6.378,,0.00464,0.35158002,-0.000120000004,,,,0.269,2,1,19.82
54.8,,0.01202,0.75205004,0.40774,117.74625,,,0.876,1,1,15.67
